converted_alias	mock_rep1	mock_rep2	mock_rep3	sars_cov_rep1	sars_cov_rep2	sars_cov_rep3	p_value	converted_entrez_id
ENSG00000255071	20.14	15.7	20.18	96.89	92.35	75.17	0.0005114823338905	100528017
ENSG00000148965	0.7265	0.9857	1.249	4.556	4.306	4.714	5.100098602754591e-05	6291
ENSG00000134339	11.29	9.767	11.98	58.12	57.55	49.25	0.000116528068693	6289
ENSG00000173432	134.1	119.0	101.3	552.6	573.1	443.3	0.0006119193598379	6288
ENSG00000247595	1.86	1.683	1.693	1.247	1.143	1.33	0.003049468643002	100506540
ENSG00000129151	1.039	0.9624	0.8786	0.4848	0.4261	0.429	0.0005114632013161	8424
ENSG00000135378	5.249	5.31	5.561	4.287	4.553	4.054	0.0034025344671559	79056
ENSG00000121691	24.83	25.48	22.91	18.7	18.91	21.28	0.0134471247019145	847
ENSG00000149090	1.644	1.847	1.715	1.274	1.19	1.313	0.0023946789479817	25891
ENSG00000179431	10.98	13.25	11.27	9.147	10.21	9.393	0.0451855510243749	24147
ENSG00000234776	0.0	0.3855	0.1293	0.8224	0.6144	1.125	0.0216304144748629	143678
ENSG00000180423	1.809	1.909	2.025	1.658	1.722	1.684	0.0254511807909789	283254
ENSG00000149179	4.532	4.572	4.816	4.383	4.307	4.246	0.0279267258424073	79096
ENSG00000066336	0.1058	0.08929	0.07486	0.0	0.0	0.02443	0.002486162323243	6688
ENSG00000165916	34.56	31.62	32.03	37.05	37.08	41.78	0.0316645783311703	5702
ENSG00000134802	5.776	6.262	5.6	7.844	8.166	7.769	0.0009169234226001	29015
ENSG00000156587	21.48	23.19	21.32	27.19	25.84	30.34	0.0166180370957991	9246
ENSG00000166801	7.673	7.697	9.185	5.73	6.645	6.527	0.0308692790693674	63901
ENSG00000134827	9.108	9.937	9.748	6.191	6.316	5.098	0.0012695410926097	6947
ENSG00000110108	18.7	18.89	18.43	17.42	17.46	16.95	0.002712645215712	79073
ENSG00000011347	0.7328	0.7147	0.719	0.6657	0.5157	0.5622	0.0343151887753775	9066
ENSG00000162174	0.02463	0.05198	0.04358	0.01386	0.01381	0.01422	0.0320875087359962	80150
ENSG00000124942	164.3	157.7	162.8	144.6	146.6	153.7	0.0175003919740735	79026
ENSG00000149489	1.358	1.653	1.035	0.823	0.7808	0.8174	0.0389137160511086	6094
ENSG00000133321	24.76	21.66	21.37	19.13	15.96	13.91	0.0284030582632137	5920
ENSG00000188070	1.762	1.871	1.797	1.442	1.578	1.497	0.0039371768807396	65998
ENSG00000168439	77.57	70.6	72.75	81.25	83.54	88.2	0.0211604209927448	10963
ENSG00000110047	9.089	8.46	8.142	15.06	11.47	12.38	0.0166850075612731	10938
ENSG00000168062	0.2304	0.2432	0.1631	0.2918	0.323	0.2993	0.0253277303518241	116071
ENSG00000149798	7.86	8.612	6.884	13.65	11.09	12.42	0.0067198225472435	10435
ENSG00000245532	18.87	21.97	21.33	14.95	18.5	16.93	0.0480241005419949	283131
ENSG00000175592	31.91	28.04	29.08	43.45	40.05	44.82	0.0020159746660943	8061
ENSG00000174080	1.963	2.171	1.875	1.719	1.712	1.607	0.0270472696367794	8722
ENSG00000213402	0.0	0.0	0.05103	0.2435	0.1617	0.08324	0.0416446141268079	5790
ENSG00000110721	0.8178	1.088	1.143	0.6084	0.622	0.698	0.0231465331718149	1119
ENSG00000171067	21.7	22.44	19.74	26.95	23.39	25.23	0.0405823901054889	53838
ENSG00000110075	13.02	12.76	13.08	11.77	12.46	11.94	0.017465720287161	55291
ENSG00000110090	5.011	5.629	5.915	4.316	4.374	4.251	0.0110209024194775	1374
ENSG00000172927	0.9766	0.8914	0.8034	2.258	1.776	2.51	0.00428712737941	26579
ENSG00000284922	4.365	4.291	4.295	3.996	3.796	4.087	0.0160752001155057	220074
ENSG00000137478	2.792	2.959	3.106	2.311	2.631	2.651	0.0418542216591394	9873
ENSG00000171631	0.2247	0.336	0.1922	0.5376	0.4936	0.6128	0.0059690726883699	5031
ENSG00000054965	6.756	7.054	6.872	6.383	6.419	6.721	0.0487006333769215	23201
ENSG00000254837	1.057	1.252	1.278	0.9291	0.9545	0.7744	0.0259234237553052	100287896
ENSG00000077514	2.929	2.991	3.206	2.489	2.555	2.407	0.0040628769625266	10714
ENSG00000137486	0.2802	0.3584	0.3786	0.2198	0.219	0.219	0.0162316851484893	408
ENSG00000118369	2.421	2.604	2.626	2.935	3.123	2.748	0.0380531476775835	57558
ENSG00000149256	2.399	2.102	2.038	1.788	1.704	1.72	0.0179191715406331	26011
ENSG00000182103	0.2332	0.2461	0.2004	0.1313	0.1681	0.1026	0.0165752181122164	220382
ENSG00000137509	10.69	11.54	12.99	9.54	9.068	8.103	0.0232840625129063	5547
ENSG00000137502	1.464	1.812	2.334	1.211	1.155	1.012	0.0456881757544475	27314
ENSG00000165494	6.378	6.895	7.067	6.17	5.872	5.811	0.024240955482576	51585
ENSG00000074266	1.26	1.201	1.317	0.9829	1.099	1.077	0.0134556805532851	8726
ENSG00000150687	29.94	29.56	29.72	19.44	22.18	21.26	0.0004161134458199	11098
ENSG00000174804	0.8939	0.8033	0.8708	0.5978	0.6948	0.77	0.0412494619623267	8322
ENSG00000109861	19.18	19.8	22.0	24.73	24.64	23.57	0.0129289927958263	1075
ENSG00000166004	2.475	2.59	2.925	1.953	2.167	2.247	0.0282987000408525	85459
ENSG00000206834	0.0	0.0	0.356	1.132	1.128	0.3872	0.0497392051900066	677792
ENSG00000181333	1.429	1.212	1.227	3.117	3.042	3.067	1.6887762524862272e-05	341208
ENSG00000263465	8.595	7.961	8.126	6.834	7.6	6.594	0.0271950290002208	10929
ENSG00000149218	21.49	23.22	21.97	15.21	15.8	15.32	0.0002422436497389	23052
ENSG00000110318	0.905	1.053	1.191	0.7713	0.7398	0.6381	0.02218368189758	57562
ENSG00000023445	0.9543	0.8985	1.272	3.476	3.274	3.097	0.0001498679572594	330
ENSG00000255337	3.169	2.771	2.372	1.019	1.625	1.708	0.0140053206388345	101928424
ENSG00000166670	5.65	4.629	5.446	6.36	8.045	7.497	0.0246077649426482	4319
ENSG00000293047	1.955	1.593	2.137	2.953	3.358	3.248	0.0029874613858513	100288077
ENSG00000196611	8.791	7.247	9.651	14.94	12.95	14.42	0.0038577694842701	4312
ENSG00000204397	3.018	2.749	3.283	1.931	1.888	2.629	0.0384285462513271	114769
ENSG00000110723	0.8125	0.8777	0.9664	0.6278	0.6847	0.5403	0.0119331240141367	23086
ENSG00000149289	0.6929	0.8087	0.9777	1.297	1.214	1.035	0.0348124303447832	85463
ENSG00000137710	29.07	28.6	31.22	23.75	26.59	26.76	0.0360957245997667	5962
ENSG00000110777	0.2441	0.2944	0.2304	0.07851	0.1043	0.1342	0.0039641613417692	5450
ENSG00000150764	2.733	2.524	2.646	2.122	2.354	2.354	0.0219628739791588	85458
ENSG00000109906	0.1179	0.1569	0.1306	0.09232	0.06898	0.03749	0.0245980518036856	7704
ENSG00000149591	2.947	2.834	3.031	3.49	3.546	3.285	0.0067589102637635	6876
ENSG00000186318	4.218	4.117	4.46	3.185	3.413	2.842	0.004549897734111	23621
ENSG00000160588	5.38	5.401	5.761	4.27	4.873	4.566	0.0114878810898196	196264
ENSG00000118058	4.847	5.016	4.982	4.526	4.719	4.748	0.0306296118957971	4297
ENSG00000284246	13.89	15.52	15.04	11.04	6.416	10.38	0.0220280173571465	102466719
ENSG00000110375	1.68	1.33	1.09	2.916	1.963	2.614	0.0264148586558762	7379
ENSG00000149428	45.31	42.56	42.89	51.43	49.48	49.1	0.0047163627931719	10525
ENSG00000172269	15.0	14.16	14.03	15.14	15.88	15.52	0.0397314762641745	1798
ENSG00000176984	0.0	0.0	0.0	0.03534	0.0352	0.03625	4.3840923859401435e-08	107984399
ENSG00000137642	3.473	2.922	3.093	2.29	2.484	2.396	0.0109344548532329	6653
ENSG00000110002	6.373	6.809	6.744	5.245	5.503	5.758	0.0047613785813819	4013
ENSG00000154146	0.9702	0.7964	0.8012	0.4854	0.6649	0.5809	0.022480960587809	4900
ENSG00000150433	1.506	1.742	1.722	1.092	1.331	1.304	0.0178819209742818	219854
ENSG00000149557	8.042	6.238	6.753	10.35	10.39	11.18	0.0037867955548604	9638
ENSG00000149557	8.042	6.238	6.753	10.35	10.39	11.18	0.0037867955548604	105369550
ENSG00000110080	2.958	3.367	2.992	4.092	3.507	3.685	0.0391750763382091	6484
ENSG00000134954	10.12	9.074	12.57	13.34	14.72	15.3	0.0312618022102205	2113
ENSG00000174370	2.928	2.812	2.736	1.926	2.619	2.134	0.0480559368130175	219833
ENSG00000166106	1.153	1.228	0.9622	0.7883	0.8661	0.6858	0.0242973947187586	170689
ENSG00000251226	0.0196	0.02068	0.0	0.04413	0.04396	0.03018	0.0333039436342502	729305
ENSG00000139044	1.44	1.306	1.171	1.715	1.562	1.732	0.0183476022815722	283358
ENSG00000060237	27.04	27.04	29.39	22.33	24.96	23.93	0.020313828031724	65125
ENSG00000002016	2.046	2.04	2.132	1.639	1.576	1.894	0.0220343626918725	5893
ENSG00000249628	0.2914	0.4305	0.2475	0.164	0.1307	0.1346	0.0327064944382616	100292680
ENSG00000118971	45.91	48.2	53.51	40.07	40.1	41.26	0.0187628390618875	894
ENSG00000139190	1.77	1.451	1.592	1.337	1.168	0.93	0.0374632609211143	6843
ENSG00000111641	16.51	17.33	17.68	20.44	19.06	20.99	0.0111737273176196	4839
ENSG00000111674	8.949	7.911	7.303	10.56	10.45	9.665	0.0175917554899506	2026
ENSG00000111684	11.52	12.95	12.96	8.748	9.968	9.996	0.0099863756845965	10162
ENSG00000182326	2.681	2.5	1.677	3.547	4.561	3.294	0.0377266632290634	716
ENSG00000159403	2.356	1.481	1.419	3.357	3.513	2.797	0.0168621792886341	715
ENSG00000111215	1.858	1.716	1.808	2.092	2.214	2.369	0.0088199876762294	11272
ENSG00000111215	1.858	1.716	1.808	2.092	2.214	2.369	0.0088199876762294	5554
ENSG00000111269	5.324	4.612	4.824	4.198	3.598	3.832	0.0189189718417287	1389
ENSG00000293237	0.9385	0.6917	0.7381	0.5366	0.4176	0.5333	0.0261871600696102	93164
ENSG00000171681	5.412	5.848	6.433	5.182	4.92	5.037	0.0494026205758148	55729
ENSG00000151491	4.049	4.284	4.68	2.964	3.64	3.504	0.0248811014288549	2059
ENSG00000052126	3.994	4.01	4.905	3.218	3.307	3.404	0.0314225188163969	54477
ENSG00000118308	2.317	2.161	2.108	1.048	1.392	1.011	0.0015672091765918	4033
ENSG00000064115	28.78	28.94	29.99	24.06	27.01	24.7	0.0149686440486328	51768
ENSG00000087494	267.1	263.9	261.9	278.6	294.8	292.4	0.0099483928416357	5744
ENSG00000139117	1.925	1.846	1.789	1.428	1.443	1.518	0.0012706116973038	144402
ENSG00000205592	0.3411	0.4158	0.3874	0.2352	0.255	0.2351	0.0035705622022135	283463
ENSG00000139174	0.8767	0.714	0.8027	0.59	0.4381	0.6016	0.0226567336158606	144165
ENSG00000139218	13.62	13.56	15.23	12.1	12.8	12.51	0.0460816880122437	9169
ENSG00000061273	6.703	7.653	7.018	8.915	8.109	8.078	0.0336728428869796	51564
ENSG00000134291	11.51	11.16	12.62	10.35	10.56	10.29	0.0381911079782171	79022
ENSG00000174243	34.82	31.81	34.28	38.95	37.72	38.73	0.0084893368206284	9416
ENSG00000172602	1.028	1.085	0.8679	3.384	2.04	2.817	0.0113374559478732	27289
ENSG00000123416	360.0	296.3	341.2	426.4	396.5	453.0	0.0205317601360692	10376
ENSG00000167552	134.4	109.0	132.0	167.4	171.8	200.2	0.0139411594384576	7846
ENSG00000167553	124.3	104.1	114.3	159.9	148.0	154.3	0.004168230429771	84790
ENSG00000161800	10.76	9.545	11.05	8.462	8.689	8.935	0.0217158109993806	29127
ENSG00000167588	0.1359	0.1195	0.1763	0.102	0.05079	0.04359	0.034756678545758	2819
ENSG00000050405	118.0	111.7	122.5	89.7	106.1	104.9	0.0489583430681006	51474
ENSG00000066084	14.69	14.41	15.2	10.11	12.4	12.61	0.0213557585957688	57609
ENSG00000185432	3.062	3.653	3.756	1.417	1.929	1.631	0.002213072811889	25840
ENSG00000110911	3.17	3.411	4.078	4.407	4.598	4.857	0.0239238422513113	4891
ENSG00000170454	0.5122	0.3816	0.7251	1.119	2.771	3.155	0.0459590338520242	9119
ENSG00000185479	56.78	57.58	73.68	141.8	112.0	129.6	0.0031482682460486	3854
ENSG00000186081	3566.0	3629.0	3595.0	3258.0	3123.0	3220.0	0.000850221304621	3852
ENSG00000170477	6.902	5.221	7.652	10.9	9.555	15.46	0.0491425767137651	3851
ENSG00000111077	2.043	1.88	1.755	1.657	1.129	1.256	0.0385626055261642	23371
ENSG00000139651	3.486	3.573	3.583	3.275	3.368	3.226	0.0076266004946536	283337
ENSG00000139625	2.123	2.394	2.099	1.804	1.704	1.85	0.0156780970375284	7786
ENSG00000094916	6.018	5.665	5.938	4.964	5.439	5.465	0.0399375654432698	23468
ENSG00000161638	57.01	54.81	52.38	77.2	73.2	75.97	0.0003147127631634	3678
ENSG00000258056	1.98	2.374	1.879	2.938	2.422	2.823	0.0403438884059188	105369779
ENSG00000170515	103.1	97.8	100.5	109.0	109.8	116.2	0.0150872202648208	5036
ENSG00000181852	4.669	4.288	4.559	4.951	4.932	5.129	0.0182608558079078	10193
ENSG00000135473	4.999	4.697	4.729	4.432	4.522	4.106	0.0454905147562034	9924
ENSG00000170581	17.14	18.38	17.53	19.79	21.79	20.36	0.0132372738052805	6773
ENSG00000111602	2.814	2.675	2.485	2.24	2.445	2.279	0.0420548727498858	8914
ENSG00000207031	0.8718	0.92	1.234	0.0	0.0	0.6711	0.0352297026445697	26789
ENSG00000166881	3.143	3.226	3.496	2.484	2.571	2.35	0.0027473673003561	23306
ENSG00000166886	7.48	7.146	7.84	7.003	6.505	6.133	0.0430446701826236	4665
ENSG00000166888	42.58	44.94	42.49	46.92	45.82	45.82	0.0319278735765431	6778
ENSG00000182199	27.48	25.38	26.57	32.7	28.17	30.74	0.0484005582498678	6472
ENSG00000179912	8.354	8.583	8.574	7.706	8.172	8.045	0.0285410886914641	22864
ENSG00000284152	5.189	6.571	5.142	2.337	4.655	2.397	0.0489575897358489	102465454
ENSG00000135452	8.214	8.577	8.088	6.842	7.05	7.5	0.0087922705028988	6302
ENSG00000111012	1.571	0.9309	1.541	3.258	2.813	2.96	0.0025076129674166	1594
ENSG00000118596	0.2066	0.2512	0.2384	0.1567	0.1561	0.1366	0.0051425853778286	9194
ENSG00000284360	14.98	20.12	23.14	11.5	11.46	13.63	0.0440633475726176	102465133
ENSG00000111110	0.65	0.5758	0.5737	0.3613	0.3959	0.4324	0.0032997398403665	57460
ENSG00000135677	18.32	17.82	19.2	14.69	15.71	15.19	0.0028776264962936	2799
ENSG00000090376	0.5888	0.6628	0.778	1.361	1.118	0.8854	0.0396376623510838	11213
ENSG00000247363	0.07563	0.03991	0.02677	0.0	0.0	0.0	0.0313902325555062	100507250
ENSG00000139291	2.425	2.62	2.869	2.236	2.007	2.054	0.0210964506012421	55266
ENSG00000121749	3.848	4.019	3.408	2.177	2.891	3.071	0.0333401389798004	64786
ENSG00000253719	7.962	7.703	8.085	7.132	6.892	7.001	0.0023530154757874	552889
ENSG00000186908	5.077	4.766	5.211	4.067	4.251	4.282	0.005222006475241	23390
ENSG00000139304	0.05701	0.0376	0.05044	0.008022	0.0	0.005486	0.0020737513992793	374462
ENSG00000133639	14.65	15.56	16.46	19.89	17.99	17.72	0.0257678060372527	694
ENSG00000187510	0.06004	0.1056	0.1133	0.2929	0.202	0.1926	0.0194606563982479	440107
ENSG00000120805	24.52	25.37	27.13	23.36	23.14	23.3	0.0355249178701751	400
ENSG00000139351	0.04159	0.1756	0.08832	0.2809	0.3265	0.1921	0.0416473723586841	50511
ENSG00000136048	6.993	6.269	7.109	10.5	11.66	9.662	0.0038809114428901	55332
ENSG00000111696	2.513	2.368	2.397	1.519	1.827	1.596	0.0016167504455268	51559
ENSG00000111727	1.951	1.955	1.975	1.694	1.518	1.627	0.0025783873588071	29915
ENSG00000171310	8.47	7.458	8.137	8.689	9.052	9.049	0.0474589864251916	50515
ENSG00000166046	1.586	1.687	1.547	1.378	1.302	1.466	0.0236119978663866	255394
ENSG00000151136	5.193	5.131	5.495	4.12	4.264	4.542	0.0044925954785277	121551
ENSG00000076248	9.773	9.626	10.51	8.77	8.133	9.105	0.0301686401484468	7374
ENSG00000196510	7.732	7.431	7.807	8.114	8.069	8.555	0.0378818288966643	51434
ENSG00000198270	0.6724	0.6005	0.6102	0.4076	0.4447	0.5708	0.0476064287795376	89894
ENSG00000089127	1.46	1.749	1.313	4.417	4.707	5.029	0.0001243546348381	4938
ENSG00000111331	4.734	5.392	4.323	10.35	10.66	13.41	0.0028579361189507	4940
ENSG00000111335	3.54	3.548	2.952	7.193	7.442	8.509	0.0006267122299485	4939
ENSG00000186815	4.627	4.82	4.351	6.166	5.285	5.846	0.0160651304679833	53373
ENSG00000152137	13.46	13.61	14.56	11.36	12.49	12.14	0.0172659314019456	26353
ENSG00000183273	0.3733	0.4656	0.5645	0.3056	0.3045	0.1764	0.0423216166263083	160777
ENSG00000089154	16.4	15.42	16.12	19.21	17.01	18.25	0.0359374327721197	10985
ENSG00000200795	0.454	0.4792	0.6428	0.0	0.0	0.1748	0.0049159439381331	26835
ENSG00000111786	49.83	46.66	47.2	58.65	54.29	51.84	0.0339280211431688	8683
ENSG00000170633	10.16	10.72	11.3	9.305	7.399	9.229	0.0417527091446938	80196
ENSG00000188735	2.815	2.945	2.752	4.323	3.362	4.052	0.0210963187055408	144404
ENSG00000139725	4.028	4.562	4.542	8.464	5.661	6.987	0.0325331934283769	54509
ENSG00000158104	0.03374	0.07121	0.02388	0.0	0.0	0.0	0.0407937777820999	3242
ENSG00000182782	15.93	17.64	15.15	21.42	20.03	19.11	0.0166284976528866	338442
ENSG00000255398	8.491	9.397	10.29	14.57	14.23	11.98	0.0121021582789122	8843
ENSG00000130921	3.671	3.591	3.796	3.32	3.146	3.326	0.007340301937824	91574
ENSG00000150991	650.4	584.4	610.2	686.9	665.3	698.3	0.0333583741491209	7316
ENSG00000183495	5.315	5.312	5.408	5.013	4.606	4.876	0.0142415359146071	57634
ENSG00000176915	17.27	17.79	16.78	19.27	18.96	18.44	0.0131828571735857	23141
ENSG00000090612	1.167	1.288	1.354	0.9266	1.113	0.9319	0.0273427165472025	10795
ENSG00000196199	16.14	15.49	15.59	14.57	14.6	14.45	0.0044184706797642	54737
ENSG00000165474	48.23	49.34	45.79	64.23	65.82	63.65	0.0001687524912811	2706
ENSG00000027001	4.403	4.252	4.66	3.764	4.029	3.837	0.0171086595182991	4285
ENSG00000075673	0.3236	0.3415	0.4581	0.6458	0.6268	0.8946	0.0222793051446218	479
ENSG00000151846	0.5112	0.5111	0.4571	0.2726	0.3922	0.2796	0.0139983794640176	5042
ENSG00000152520	1.407	1.609	1.732	1.324	1.272	1.181	0.0353273275059831	255967
ENSG00000139514	10.39	9.794	10.52	12.06	10.8	11.81	0.0411961511494711	6541
ENSG00000187676	2.216	2.252	2.198	1.571	1.933	1.88	0.0199643483745552	145173
ENSG00000073910	0.07812	0.1113	0.0553	0.03518	0.008761	0.03458	0.0397915065086291	10129
ENSG00000083642	4.241	4.062	4.612	3.893	3.658	3.663	0.0342571830827461	23047
ENSG00000172915	0.1953	0.2061	0.2039	0.1429	0.1807	0.1241	0.0363489069911411	26960
ENSG00000180660	0.4057	0.3568	0.3988	0.1522	0.3286	0.1648	0.0431697272234754	4081
ENSG00000120697	12.54	12.43	13.96	10.86	11.83	11.31	0.044153463280124	29880
ENSG00000120699	6.367	5.772	5.98	4.962	4.989	5.483	0.0211581055214939	11340
ENSG00000102710	16.27	16.62	17.17	14.57	15.35	15.34	0.012167343451828	55578
ENSG00000150907	1.913	2.409	2.147	1.461	1.573	1.359	0.0113749697093957	2308
ENSG00000120690	26.86	25.52	24.16	20.84	22.12	22.14	0.0128098552728791	1997
ENSG00000102763	8.67	8.026	8.885	6.817	6.91	6.952	0.0033271565312175	23078
ENSG00000133106	0.4085	0.7122	0.4463	0.9996	1.095	0.9673	0.0084019046482254	94240
ENSG00000120675	3.41	3.654	3.872	2.95	3.224	3.121	0.0245177861783764	29103
ENSG00000102804	7.849	7.601	7.693	6.283	6.773	6.558	0.0017891217600325	8848
ENSG00000278156	0.9662	0.8012	0.9608	0.5698	0.516	0.5402	0.0028505064055472	641467
ENSG00000288743	3.594	3.266	3.038	2.247	2.351	1.767	0.0081975418119724	105370203
ENSG00000102543	1.265	1.362	1.306	0.9734	1.129	1.197	0.0425020904053831	81602
ENSG00000253309	0.2985	0.2936	0.3187	0.1879	0.2553	0.2103	0.0156657624161688	647174
ENSG00000102796	0.9643	0.968	0.9323	1.218	1.055	1.086	0.0324029672230313	79758
ENSG00000253710	3.485	3.529	4.002	2.928	3.097	3.1	0.0227102076184801	440138
ENSG00000253797	3.63	3.394	3.557	2.835	2.984	3.182	0.0125963342615451	9724
ENSG00000136114	8.664	8.528	7.158	10.46	10.61	10.29	0.0088321084106186	55901
ENSG00000136108	16.87	18.65	21.42	13.34	14.78	13.48	0.0217724194082002	26586
ENSG00000083544	5.548	5.14	5.664	4.782	4.517	5.011	0.0333197794134528	81550
ENSG00000184564	10.19	10.95	13.8	7.882	7.472	7.048	0.020556488207116	84189
ENSG00000183098	0.1167	0.1271	0.1545	0.06355	0.08441	0.09706	0.0266589260089869	10082
ENSG00000134874	1.187	1.041	1.096	0.984	0.8903	0.9322	0.0268238925936205	22873
ENSG00000139793	4.823	5.269	5.663	4.524	4.009	3.079	0.0472112431915938	10150
ENSG00000102572	19.47	19.52	20.7	17.75	17.8	18.43	0.0141550400044728	8428
ENSG00000228889	0.1795	0.1895	0.2541	0.1617	0.08053	0.08292	0.0487882032182348	100289373
ENSG00000125246	1.028	1.132	0.7906	0.6287	0.526	0.7308	0.0386670823123568	171425
ENSG00000125247	1.24	1.057	1.079	0.9609	0.7019	0.7666	0.0311620053265292	84899
ENSG00000134897	4.633	4.944	4.677	3.361	4.234	3.501	0.0215796760385262	54841
ENSG00000187498	4.494	4.376	4.543	4.772	4.828	4.753	0.004517788474794	1282
ENSG00000153531	0.5466	0.5128	0.5374	0.3419	0.3065	0.3273	0.0001359153216447	113622
ENSG00000185989	1.383	1.178	1.28	1.434	1.605	1.564	0.0317775783243709	22821
ENSG00000169062	12.85	12.5	12.03	9.824	10.81	10.97	0.0110034899164438	65110
ENSG00000258806	0.1109	0.039	0.05232	0.0	0.0	0.0	0.0379433263731595	390441
ENSG00000198805	41.4	37.93	39.15	46.15	42.97	49.96	0.0385538694709467	4860
ENSG00000165795	8.654	8.865	7.761	10.56	10.29	10.1	0.0065333078289549	57447
ENSG00000258441	1.933	2.077	2.292	1.661	1.514	1.766	0.0235433381812954	283624
ENSG00000172590	15.94	15.63	17.17	17.5	17.82	18.29	0.0361342293538615	122704
ENSG00000129474	21.56	22.14	22.26	21.33	21.32	21.04	0.0327500051196192	84962
ENSG00000092068	5.349	5.913	4.667	4.02	3.539	3.85	0.017609092162436	23428
ENSG00000100911	52.07	45.18	46.33	55.53	63.16	62.96	0.0182483011687035	5721
ENSG00000213928	13.47	13.58	13.78	31.01	31.75	31.9	4.068398529523421e-07	10379
ENSG00000100926	13.71	13.25	13.58	15.87	14.62	14.78	0.0192535904314163	10548
ENSG00000092330	32.9	29.24	28.42	34.86	37.73	40.06	0.0225358799434755	26277
ENSG00000092295	11.94	13.2	12.92	22.77	18.28	22.07	0.0044600255047488	7051
ENSG00000100949	12.32	13.72	12.03	15.05	14.45	15.28	0.0179419439572177	5875
ENSG00000157379	17.09	14.4	17.16	19.15	18.29	19.55	0.0472520436685624	115817
ENSG00000129465	5.239	5.566	5.785	6.527	7.52	6.95	0.0110635357534014	11035
ENSG00000129480	3.928	3.281	4.64	2.713	2.324	2.672	0.0284529311101969	112487
ENSG00000258738	0.7766	0.7589	0.8348	0.4533	0.5484	0.6754	0.0277029018843882	112268124
ENSG00000100906	54.28	64.77	56.35	115.4	101.3	100.0	0.0013196774506089	4792
ENSG00000198807	5.427	6.335	6.304	5.352	4.278	4.659	0.0437565838611096	5083
ENSG00000129514	9.691	10.24	10.26	11.75	11.16	10.95	0.0157339803155737	3169
ENSG00000198718	2.126	2.129	2.114	1.926	1.929	2.033	0.0106610033013922	23116
ENSG00000100479	0.755	0.7968	0.9353	0.5312	0.3969	0.5631	0.0112357778237553	5427
ENSG00000165516	3.991	4.128	3.79	3.49	3.527	3.345	0.0102415247668985	23588
ENSG00000125378	0.9895	0.9104	0.9698	0.4855	0.6544	0.586	0.0021982996985651	652
ENSG00000100532	1.469	1.519	1.518	1.223	1.12	1.345	0.0152960789228708	10668
ENSG00000020577	4.321	4.884	4.344	6.285	5.773	6.273	0.0030853863240479	23034
ENSG00000131979	0.8291	0.75	1.054	1.276	1.214	1.068	0.0486367703102377	2643
ENSG00000198554	2.127	1.947	2.327	1.661	1.387	1.562	0.0117474167506432	11169
ENSG00000131966	16.72	16.42	16.92	15.42	15.45	16.33	0.0453796694974535	55860
ENSG00000139973	0.1557	0.133	0.1443	0.05425	0.05404	0.07562	0.0010247853171427	83851
ENSG00000126821	1.795	1.539	2.078	1.242	1.111	1.432	0.0403638459742338	81537
ENSG00000054654	3.383	3.559	3.666	3.262	3.203	3.305	0.0333004434797253	23224
ENSG00000089775	0.5788	0.5963	0.6276	0.7343	0.7624	0.6613	0.023748204855212	7597
ENSG00000070182	1.182	1.131	1.187	1.314	1.363	1.3	0.0037082742139103	6710
ENSG00000139998	3.279	3.406	3.47	2.06	2.149	1.84	0.0002202753217852	376267
ENSG00000258502	0.0	0.0	0.0	0.01728	0.008605	0.01181	0.007698417310657	105370540
ENSG00000100558	42.87	37.49	40.35	51.81	44.39	50.58	0.0350370933920145	26499
ENSG00000072110	119.5	96.16	89.62	148.3	130.8	128.2	0.0370084079643329	87
ENSG00000100647	8.77	9.217	10.16	12.77	12.53	11.96	0.0030675745944258	9766
ENSG00000133985	15.13	14.43	13.7	16.73	16.77	17.81	0.0078336709167605	23508
ENSG00000100731	6.232	5.977	6.349	5.769	5.681	5.868	0.0278554238805768	22990
ENSG00000197555	11.07	10.59	10.93	11.82	12.83	13.36	0.0188695567533585	26037
ENSG00000187097	3.596	3.502	3.315	2.88	3.212	3.004	0.0260798880870501	957
ENSG00000119636	0.9584	1.011	0.9078	0.6822	0.6638	0.8789	0.0441730271417891	80127
ENSG00000119681	15.31	15.14	14.65	19.39	16.39	18.0	0.0312500645461321	4053
ENSG00000198208	0.1899	0.1768	0.1819	0.2767	0.2255	0.2795	0.0123888166924941	83694
ENSG00000119703	0.3892	0.3779	0.3967	0.2453	0.3317	0.2097	0.0265000125850474	79696
ENSG00000119685	9.524	8.632	9.676	7.569	7.525	8.533	0.0388416846814205	23093
ENSG00000013523	3.95	3.902	3.875	2.973	2.989	3.355	0.0031654878008747	23357
ENSG00000119669	2.417	3.048	3.099	1.82	1.461	1.691	0.007906740417828	64207
ENSG00000009830	4.066	3.996	3.769	4.236	4.338	4.534	0.0272968532274762	29954
ENSG00000100591	120.8	106.9	115.0	131.5	126.5	137.8	0.0270164836672718	10598
ENSG00000140022	15.11	15.75	18.53	12.79	13.29	14.01	0.048898139128134	85439
ENSG00000071537	10.7	10.03	11.89	8.477	9.206	8.643	0.0232799965879988	6400
ENSG00000185070	2.617	2.35	2.662	2.007	2.182	2.079	0.014480764975775	23768
ENSG00000165533	3.297	3.479	3.635	3.104	2.745	2.826	0.0166826261678188	123016
ENSG00000053254	3.331	3.742	3.809	3.168	3.218	3.026	0.0376425027341837	1112
ENSG00000183648	67.03	59.86	56.79	48.53	47.65	51.44	0.0207167352805321	4707
