converted_alias	mock_rep1	mock_rep2	mock_rep3	sars_cov_rep1	sars_cov_rep2	sars_cov_rep3	p_value
ENSG00000139044	1.44	1.306	1.171	1.715	1.562	1.732	0.01834760228157225
ENSG00000060237	27.04	27.04	29.39	22.33	24.96	23.93	0.02031382803172402
ENSG00000002016	2.046	2.04	2.132	1.639	1.576	1.894	0.022034362691872544
ENSG00000249628	0.2914	0.4305	0.2475	0.164	0.1307	0.1346	0.03270649443826168
ENSG00000118971	45.91	48.2	53.51	40.07	40.1	41.26	0.018762839061887592
ENSG00000139190	1.77	1.451	1.592	1.337	1.168	0.93	0.03746326092111433
ENSG00000111641	16.51	17.33	17.68	20.44	19.06	20.99	0.011173727317619685
ENSG00000111674	8.949	7.911	7.303	10.56	10.45	9.665	0.017591755489950636
ENSG00000111684	11.52	12.95	12.96	8.748	9.968	9.996	0.009986375684596527
ENSG00000182326	2.681	2.5	1.677	3.547	4.561	3.294	0.03772666322906346
ENSG00000159403	2.356	1.481	1.419	3.357	3.513	2.797	0.01686217928863412
ENSG00000111215	1.858	1.716	1.808	2.092	2.214	2.369	0.008819987676229428
ENSG00000111269	5.324	4.612	4.824	4.198	3.598	3.832	0.018918971841728742
ENSG00000293237	0.9385	0.6917	0.7381	0.5366	0.4176	0.5333	0.026187160069610204
ENSG00000171681	5.412	5.848	6.433	5.182	4.92	5.037	0.049402620575814855
ENSG00000151491	4.049	4.284	4.68	2.964	3.64	3.504	0.02488110142885493
ENSG00000052126	3.994	4.01	4.905	3.218	3.307	3.404	0.031422518816396974
ENSG00000118308	2.317	2.161	2.108	1.048	1.392	1.011	0.0015672091765918808
ENSG00000064115	28.78	28.94	29.99	24.06	27.01	24.7	0.014968644048632846
ENSG00000087494	267.1	263.9	261.9	278.6	294.8	292.4	0.009948392841635751
ENSG00000139117	1.925	1.846	1.789	1.428	1.443	1.518	0.0012706116973038209
ENSG00000205592	0.3411	0.4158	0.3874	0.2352	0.255	0.2351	0.003570562202213575
ENSG00000139174	0.8767	0.714	0.8027	0.59	0.4381	0.6016	0.02265673361586062
ENSG00000139218	13.62	13.56	15.23	12.1	12.8	12.51	0.04608168801224375
ENSG00000061273	6.703	7.653	7.018	8.915	8.109	8.078	0.0336728428869796
ENSG00000134291	11.51	11.16	12.62	10.35	10.56	10.29	0.03819110797821713
ENSG00000174243	34.82	31.81	34.28	38.95	37.72	38.73	0.00848933682062843
ENSG00000172602	1.028	1.085	0.8679	3.384	2.04	2.817	0.01133745594787321
ENSG00000123416	360.0	296.3	341.2	426.4	396.5	453.0	0.02053176013606929
ENSG00000167552	134.4	109.0	132.0	167.4	171.8	200.2	0.013941159438457692
ENSG00000167553	124.3	104.1	114.3	159.9	148.0	154.3	0.004168230429771063
ENSG00000161800	10.76	9.545	11.05	8.462	8.689	8.935	0.021715810999380636
ENSG00000167588	0.1359	0.1195	0.1763	0.102	0.05079	0.04359	0.03475667854575801
ENSG00000050405	118.0	111.7	122.5	89.7	106.1	104.9	0.04895834306810064
ENSG00000066084	14.69	14.41	15.2	10.11	12.4	12.61	0.02135575859576884
ENSG00000185432	3.062	3.653	3.756	1.417	1.929	1.631	0.002213072811889088
ENSG00000110911	3.17	3.411	4.078	4.407	4.598	4.857	0.02392384225131139
ENSG00000170454	0.5122	0.3816	0.7251	1.119	2.771	3.155	0.04595903385202427
ENSG00000185479	56.78	57.58	73.68	141.8	112.0	129.6	0.0031482682460486095
ENSG00000186081	3566.0	3629.0	3595.0	3258.0	3123.0	3220.0	0.0008502213046210108
ENSG00000170477	6.902	5.221	7.652	10.9	9.555	15.46	0.04914257671376518
ENSG00000111077	2.043	1.88	1.755	1.657	1.129	1.256	0.03856260552616422
ENSG00000139651	3.486	3.573	3.583	3.275	3.368	3.226	0.007626600494653617
ENSG00000139625	2.123	2.394	2.099	1.804	1.704	1.85	0.015678097037528448
ENSG00000094916	6.018	5.665	5.938	4.964	5.439	5.465	0.039937565443269846
ENSG00000161638	57.01	54.81	52.38	77.2	73.2	75.97	0.00031471276316342805
ENSG00000258056	1.98	2.374	1.879	2.938	2.422	2.823	0.040343888405918814
ENSG00000170515	103.1	97.8	100.5	109.0	109.8	116.2	0.015087220264820886
ENSG00000181852	4.669	4.288	4.559	4.951	4.932	5.129	0.01826085580790788
ENSG00000135473	4.999	4.697	4.729	4.432	4.522	4.106	0.045490514756203485
ENSG00000170581	17.14	18.38	17.53	19.79	21.79	20.36	0.013237273805280588
ENSG00000111602	2.814	2.675	2.485	2.24	2.445	2.279	0.04205487274988587
ENSG00000207031	0.8718	0.92	1.234	0.0	0.0	0.6711	0.035229702644569705
ENSG00000166881	3.143	3.226	3.496	2.484	2.571	2.35	0.002747367300356133
ENSG00000166886	7.48	7.146	7.84	7.003	6.505	6.133	0.04304467018262363
ENSG00000166888	42.58	44.94	42.49	46.92	45.82	45.82	0.03192787357654316
ENSG00000182199	27.48	25.38	26.57	32.7	28.17	30.74	0.048400558249867845
ENSG00000179912	8.354	8.583	8.574	7.706	8.172	8.045	0.028541088691464152
ENSG00000284152	5.189	6.571	5.142	2.337	4.655	2.397	0.0489575897358489
ENSG00000135452	8.214	8.577	8.088	6.842	7.05	7.5	0.00879227050289888
ENSG00000111012	1.571	0.9309	1.541	3.258	2.813	2.96	0.002507612967416675
ENSG00000118596	0.2066	0.2512	0.2384	0.1567	0.1561	0.1366	0.0051425853778286615
ENSG00000284360	14.98	20.12	23.14	11.5	11.46	13.63	0.04406334757261768
ENSG00000111110	0.65	0.5758	0.5737	0.3613	0.3959	0.4324	0.003299739840366521
ENSG00000135677	18.32	17.82	19.2	14.69	15.71	15.19	0.0028776264962936393
ENSG00000090376	0.5888	0.6628	0.778	1.361	1.118	0.8854	0.039637662351083826
ENSG00000247363	0.07563	0.03991	0.02677	0.0	0.0	0.0	0.03139023255550628
ENSG00000139291	2.425	2.62	2.869	2.236	2.007	2.054	0.02109645060124214
ENSG00000121749	3.848	4.019	3.408	2.177	2.891	3.071	0.033340138979800434
ENSG00000253719	7.962	7.703	8.085	7.132	6.892	7.001	0.0023530154757874745
ENSG00000186908	5.077	4.766	5.211	4.067	4.251	4.282	0.005222006475241092
ENSG00000139304	0.05701	0.0376	0.05044	0.008022	0.0	0.005486	0.002073751399279333
ENSG00000133639	14.65	15.56	16.46	19.89	17.99	17.72	0.025767806037252764
ENSG00000187510	0.06004	0.1056	0.1133	0.2929	0.202	0.1926	0.01946065639824796
ENSG00000120805	24.52	25.37	27.13	23.36	23.14	23.3	0.035524917870175164
ENSG00000139351	0.04159	0.1756	0.08832	0.2809	0.3265	0.1921	0.04164737235868413
ENSG00000136048	6.993	6.269	7.109	10.5	11.66	9.662	0.0038809114428901264
ENSG00000111696	2.513	2.368	2.397	1.519	1.827	1.596	0.0016167504455268105
ENSG00000111727	1.951	1.955	1.975	1.694	1.518	1.627	0.0025783873588071785
ENSG00000171310	8.47	7.458	8.137	8.689	9.052	9.049	0.04745898642519168
ENSG00000166046	1.586	1.687	1.547	1.378	1.302	1.466	0.02361199786638665
ENSG00000151136	5.193	5.131	5.495	4.12	4.264	4.542	0.004492595478527723
ENSG00000076248	9.773	9.626	10.51	8.77	8.133	9.105	0.030168640148446835
ENSG00000196510	7.732	7.431	7.807	8.114	8.069	8.555	0.037881828896664395
ENSG00000198270	0.6724	0.6005	0.6102	0.4076	0.4447	0.5708	0.0476064287795376
ENSG00000089127	1.46	1.749	1.313	4.417	4.707	5.029	0.0001243546348381667
ENSG00000111331	4.734	5.392	4.323	10.35	10.66	13.41	0.002857936118950735
ENSG00000111335	3.54	3.548	2.952	7.193	7.442	8.509	0.0006267122299485467
ENSG00000186815	4.627	4.82	4.351	6.166	5.285	5.846	0.016065130467983305
ENSG00000152137	13.46	13.61	14.56	11.36	12.49	12.14	0.017265931401945694
ENSG00000183273	0.3733	0.4656	0.5645	0.3056	0.3045	0.1764	0.04232161662630834
ENSG00000089154	16.4	15.42	16.12	19.21	17.01	18.25	0.035937432772119735
ENSG00000200795	0.454	0.4792	0.6428	0.0	0.0	0.1748	0.004915943938133158
ENSG00000111786	49.83	46.66	47.2	58.65	54.29	51.84	0.03392802114316887
ENSG00000170633	10.16	10.72	11.3	9.305	7.399	9.229	0.0417527091446938
ENSG00000188735	2.815	2.945	2.752	4.323	3.362	4.052	0.021096318705540837
ENSG00000139725	4.028	4.562	4.542	8.464	5.661	6.987	0.03253319342837693
ENSG00000158104	0.03374	0.07121	0.02388	0.0	0.0	0.0	0.0407937777820999
ENSG00000182782	15.93	17.64	15.15	21.42	20.03	19.11	0.01662849765288668
ENSG00000255398	8.491	9.397	10.29	14.57	14.23	11.98	0.012102158278912215
ENSG00000130921	3.671	3.591	3.796	3.32	3.146	3.326	0.007340301937824085
ENSG00000150991	650.4	584.4	610.2	686.9	665.3	698.3	0.03335837414912097
ENSG00000183495	5.315	5.312	5.408	5.013	4.606	4.876	0.014241535914607136
ENSG00000176915	17.27	17.79	16.78	19.27	18.96	18.44	0.013182857173585744
ENSG00000090612	1.167	1.288	1.354	0.9266	1.113	0.9319	0.027342716547202595
ENSG00000196199	16.14	15.49	15.59	14.57	14.6	14.45	0.004418470679764271
ENSG00000165474	48.23	49.34	45.79	64.23	65.82	63.65	0.00016875249128117198
ENSG00000027001	4.403	4.252	4.66	3.764	4.029	3.837	0.017108659518299197
ENSG00000075673	0.3236	0.3415	0.4581	0.6458	0.6268	0.8946	0.022279305144621876
ENSG00000151846	0.5112	0.5111	0.4571	0.2726	0.3922	0.2796	0.013998379464017613
ENSG00000152520	1.407	1.609	1.732	1.324	1.272	1.181	0.03532732750598313
ENSG00000139514	10.39	9.794	10.52	12.06	10.8	11.81	0.041196151149471116
ENSG00000187676	2.216	2.252	2.198	1.571	1.933	1.88	0.019964348374555206
ENSG00000073910	0.07812	0.1113	0.0553	0.03518	0.008761	0.03458	0.03979150650862915
ENSG00000083642	4.241	4.062	4.612	3.893	3.658	3.663	0.03425718308274614
ENSG00000172915	0.1953	0.2061	0.2039	0.1429	0.1807	0.1241	0.036348906991141156
ENSG00000180660	0.4057	0.3568	0.3988	0.1522	0.3286	0.1648	0.04316972722347549
ENSG00000120697	12.54	12.43	13.96	10.86	11.83	11.31	0.04415346328012409
ENSG00000120699	6.367	5.772	5.98	4.962	4.989	5.483	0.021158105521493987
ENSG00000102710	16.27	16.62	17.17	14.57	15.35	15.34	0.012167343451828098
ENSG00000150907	1.913	2.409	2.147	1.461	1.573	1.359	0.011374969709395702
ENSG00000120690	26.86	25.52	24.16	20.84	22.12	22.14	0.012809855272879107
ENSG00000102763	8.67	8.026	8.885	6.817	6.91	6.952	0.003327156531217558
ENSG00000133106	0.4085	0.7122	0.4463	0.9996	1.095	0.9673	0.008401904648225461
ENSG00000120675	3.41	3.654	3.872	2.95	3.224	3.121	0.02451778617837641
ENSG00000102804	7.849	7.601	7.693	6.283	6.773	6.558	0.0017891217600325346
ENSG00000278156	0.9662	0.8012	0.9608	0.5698	0.516	0.5402	0.002850506405547229
ENSG00000288743	3.594	3.266	3.038	2.247	2.351	1.767	0.00819754181197249
ENSG00000102543	1.265	1.362	1.306	0.9734	1.129	1.197	0.04250209040538312
ENSG00000253309	0.2985	0.2936	0.3187	0.1879	0.2553	0.2103	0.015665762416168887
ENSG00000102796	0.9643	0.968	0.9323	1.218	1.055	1.086	0.032402967223031334
ENSG00000253710	3.485	3.529	4.002	2.928	3.097	3.1	0.022710207618480176
ENSG00000253797	3.63	3.394	3.557	2.835	2.984	3.182	0.012596334261545179
ENSG00000136114	8.664	8.528	7.158	10.46	10.61	10.29	0.008832108410618648
ENSG00000136108	16.87	18.65	21.42	13.34	14.78	13.48	0.02177241940820024
ENSG00000083544	5.548	5.14	5.664	4.782	4.517	5.011	0.03331977941345283
ENSG00000184564	10.19	10.95	13.8	7.882	7.472	7.048	0.02055648820711601
ENSG00000183098	0.1167	0.1271	0.1545	0.06355	0.08441	0.09706	0.02665892600898693
ENSG00000134874	1.187	1.041	1.096	0.984	0.8903	0.9322	0.026823892593620502
ENSG00000139793	4.823	5.269	5.663	4.524	4.009	3.079	0.04721124319159382
ENSG00000102572	19.47	19.52	20.7	17.75	17.8	18.43	0.014155040004472897
ENSG00000228889	0.1795	0.1895	0.2541	0.1617	0.08053	0.08292	0.048788203218234835
ENSG00000125246	1.028	1.132	0.7906	0.6287	0.526	0.7308	0.038667082312356826
ENSG00000125247	1.24	1.057	1.079	0.9609	0.7019	0.7666	0.031162005326529213
ENSG00000134897	4.633	4.944	4.677	3.361	4.234	3.501	0.02157967603852621
ENSG00000187498	4.494	4.376	4.543	4.772	4.828	4.753	0.0045177884747940366
ENSG00000153531	0.5466	0.5128	0.5374	0.3419	0.3065	0.3273	0.0001359153216447245
ENSG00000185989	1.383	1.178	1.28	1.434	1.605	1.564	0.03177757832437095
ENSG00000169062	12.85	12.5	12.03	9.824	10.81	10.97	0.011003489916443884
ENSG00000258806	0.1109	0.039	0.05232	0.0	0.0	0.0	0.03794332637315956
ENSG00000198805	41.4	37.93	39.15	46.15	42.97	49.96	0.038553869470946724
ENSG00000165795	8.654	8.865	7.761	10.56	10.29	10.1	0.006533307828954936
ENSG00000258441	1.933	2.077	2.292	1.661	1.514	1.766	0.023543338181295403
ENSG00000172590	15.94	15.63	17.17	17.5	17.82	18.29	0.036134229353861534
ENSG00000129474	21.56	22.14	22.26	21.33	21.32	21.04	0.032750005119619265
ENSG00000092068	5.349	5.913	4.667	4.02	3.539	3.85	0.017609092162436054
ENSG00000100911	52.07	45.18	46.33	55.53	63.16	62.96	0.01824830116870353
ENSG00000213928	13.47	13.58	13.78	31.01	31.75	31.9	4.068398529523421e-07
ENSG00000100926	13.71	13.25	13.58	15.87	14.62	14.78	0.019253590431416397
ENSG00000092330	32.9	29.24	28.42	34.86	37.73	40.06	0.02253587994347558
ENSG00000092295	11.94	13.2	12.92	22.77	18.28	22.07	0.0044600255047488975
ENSG00000100949	12.32	13.72	12.03	15.05	14.45	15.28	0.01794194395721777
ENSG00000157379	17.09	14.4	17.16	19.15	18.29	19.55	0.04725204366856243
ENSG00000129465	5.239	5.566	5.785	6.527	7.52	6.95	0.011063535753401474
ENSG00000129480	3.928	3.281	4.64	2.713	2.324	2.672	0.02845293111019691
ENSG00000258738	0.7766	0.7589	0.8348	0.4533	0.5484	0.6754	0.027702901884388238
ENSG00000100906	54.28	64.77	56.35	115.4	101.3	100.0	0.0013196774506089987
ENSG00000198807	5.427	6.335	6.304	5.352	4.278	4.659	0.04375658386110967
ENSG00000129514	9.691	10.24	10.26	11.75	11.16	10.95	0.015733980315573756
ENSG00000198718	2.126	2.129	2.114	1.926	1.929	2.033	0.010661003301392222
ENSG00000100479	0.755	0.7968	0.9353	0.5312	0.3969	0.5631	0.01123577782375537
ENSG00000165516	3.991	4.128	3.79	3.49	3.527	3.345	0.01024152476689854
ENSG00000125378	0.9895	0.9104	0.9698	0.4855	0.6544	0.586	0.002198299698565137
ENSG00000100532	1.469	1.519	1.518	1.223	1.12	1.345	0.01529607892287085
ENSG00000020577	4.321	4.884	4.344	6.285	5.773	6.273	0.003085386324047916
ENSG00000131979	0.8291	0.75	1.054	1.276	1.214	1.068	0.048636770310237734
ENSG00000198554	2.127	1.947	2.327	1.661	1.387	1.562	0.011747416750643223
ENSG00000131966	16.72	16.42	16.92	15.42	15.45	16.33	0.045379669497453534
ENSG00000139973	0.1557	0.133	0.1443	0.05425	0.05404	0.07562	0.0010247853171427086
ENSG00000126821	1.795	1.539	2.078	1.242	1.111	1.432	0.04036384597423384
ENSG00000054654	3.383	3.559	3.666	3.262	3.203	3.305	0.0333004434797253
ENSG00000089775	0.5788	0.5963	0.6276	0.7343	0.7624	0.6613	0.023748204855212066
ENSG00000070182	1.182	1.131	1.187	1.314	1.363	1.3	0.0037082742139103154
ENSG00000139998	3.279	3.406	3.47	2.06	2.149	1.84	0.00022027532178524274
ENSG00000258502	0.0	0.0	0.0	0.01728	0.008605	0.01181	0.007698417310657009
ENSG00000100558	42.87	37.49	40.35	51.81	44.39	50.58	0.03503709339201453
ENSG00000072110	119.5	96.16	89.62	148.3	130.8	128.2	0.0370084079643329
ENSG00000100647	8.77	9.217	10.16	12.77	12.53	11.96	0.003067574594425897
ENSG00000133985	15.13	14.43	13.7	16.73	16.77	17.81	0.007833670916760576
ENSG00000100731	6.232	5.977	6.349	5.769	5.681	5.868	0.02785542388057688
ENSG00000197555	11.07	10.59	10.93	11.82	12.83	13.36	0.018869556753358534
ENSG00000187097	3.596	3.502	3.315	2.88	3.212	3.004	0.026079888087050102
ENSG00000119636	0.9584	1.011	0.9078	0.6822	0.6638	0.8789	0.044173027141789147
ENSG00000119681	15.31	15.14	14.65	19.39	16.39	18.0	0.03125006454613213
ENSG00000198208	0.1899	0.1768	0.1819	0.2767	0.2255	0.2795	0.012388816692494146
ENSG00000119703	0.3892	0.3779	0.3967	0.2453	0.3317	0.2097	0.026500012585047427
ENSG00000119685	9.524	8.632	9.676	7.569	7.525	8.533	0.038841684681420574
ENSG00000013523	3.95	3.902	3.875	2.973	2.989	3.355	0.003165487800874742
ENSG00000119669	2.417	3.048	3.099	1.82	1.461	1.691	0.007906740417828094
ENSG00000009830	4.066	3.996	3.769	4.236	4.338	4.534	0.02729685322747628
ENSG00000100591	120.8	106.9	115.0	131.5	126.5	137.8	0.02701648366727182
ENSG00000140022	15.11	15.75	18.53	12.79	13.29	14.01	0.04889813912813404
ENSG00000071537	10.7	10.03	11.89	8.477	9.206	8.643	0.023279996587998807
ENSG00000185070	2.617	2.35	2.662	2.007	2.182	2.079	0.01448076497577508
ENSG00000165533	3.297	3.479	3.635	3.104	2.745	2.826	0.016682626167818886
ENSG00000053254	3.331	3.742	3.809	3.168	3.218	3.026	0.0376425027341837
ENSG00000183648	67.03	59.86	56.79	48.53	47.65	51.44	0.0207167352805321
ENSG00000100628	1.412	1.192	1.228	2.226	1.561	1.856	0.04163958609182949
ENSG00000089723	5.784	5.998	4.899	7.66	8.174	8.713	0.004442114662126897
ENSG00000165948	3.957	3.853	3.342	4.244	4.571	4.242	0.044289669420590906
ENSG00000165949	4.327	8.963	4.197	36.08	32.44	46.45	0.0019185023430053963
ENSG00000170099	0.1771	0.1401	0.2193	0.04983	0.09928	0.06816	0.017051425350488262
ENSG00000196136	44.27	43.65	32.92	110.0	127.7	87.88	0.004854910421219876
ENSG00000165959	2.372	2.743	2.487	2.063	2.315	1.979	0.04959498265386645
ENSG00000182218	0.1034	0.1023	0.07776	0.1528	0.1957	0.1617	0.00822322155609677
ENSG00000131323	2.563	2.352	2.789	3.962	3.353	3.3	0.01713369537211256
ENSG00000185215	3.761	4.689	3.874	14.04	10.73	9.879	0.0046407465059483425
ENSG00000185100	5.603	5.608	6.276	4.714	5.311	4.335	0.0448482445005281
ENSG00000185567	67.71	69.73	66.75	64.33	59.41	60.11	0.01860729334485925
ENSG00000184986	0.02976	0.03141	0.04213	0.0	0.0	0.0	0.0008885394479756911
ENSG00000290997	0.0	0.0	0.04028	0.06406	0.06381	0.06571	0.01906894819424434
ENSG00000248905	0.3127	0.396	0.3701	0.2422	0.216	0.2696	0.01580784879744879
ENSG00000182405	0.5544	0.6373	0.6517	0.3789	0.4219	0.4916	0.014738699133020429
ENSG00000140199	8.141	9.019	9.107	7.264	7.405	7.433	0.011345956327737217
ENSG00000137801	200.0	184.3	191.4	209.3	209.4	223.5	0.02762540339927539
ENSG00000188549	15.66	15.76	14.6	20.77	19.26	21.94	0.003477425404490811
ENSG00000104129	1.63	1.823	1.662	1.904	1.856	1.873	0.04809775774235055
ENSG00000104140	13.59	14.09	14.02	22.48	19.2	21.17	0.001873835027430577
ENSG00000137815	23.43	22.98	21.9	19.19	19.86	20.81	0.012540578573879616
ENSG00000188089	0.0	0.0122	0.0	0.09108	0.06481	0.1335	0.010619236971956427
ENSG00000168907	0.5771	0.6423	0.5422	0.2835	0.2353	0.3797	0.005070206175699048
ENSG00000104055	0.3421	0.4035	0.2279	0.5664	0.5416	0.5887	0.010578597356053267
ENSG00000223572	25.91	26.2	26.01	29.01	26.75	28.91	0.0423041270645995
ENSG00000237289	25.91	26.2	26.01	29.01	26.75	28.91	0.0423041270645995
ENSG00000223572	30.91	31.78	31.24	34.42	32.2	33.93	0.03740754181431577
ENSG00000237289	30.91	31.78	31.24	34.42	32.2	33.93	0.03740754181431577
ENSG00000242028	20.58	16.66	16.85	23.7	24.92	24.01	0.009626683693926497
ENSG00000171877	2.507	2.239	2.369	1.596	1.59	1.838	0.00345254299574602
ENSG00000140279	1.459	1.355	1.156	1.711	1.751	2.048	0.02075097613838044
ENSG00000166920	33.14	32.07	32.93	71.98	74.63	75.53	3.1578053000720307e-06
ENSG00000284386	21.25	24.15	21.4	57.96	53.16	45.3	0.001426921453777408
ENSG00000137767	57.98	52.97	46.79	65.19	65.72	75.73	0.025879031610141934
ENSG00000137872	0.113	0.1391	0.1333	0.06359	0.04927	0.04107	0.0016931934673676168
ENSG00000103995	0.5972	0.606	0.7122	0.4603	0.4585	0.5093	0.016024516618151255
ENSG00000285410	0.297	0.3482	0.2725	0.1981	0.2097	0.2498	0.033488055039189134
ENSG00000140280	1.156	1.308	1.637	0.8834	0.6021	0.9539	0.03584034108244529
ENSG00000137766	0.009704	0.006828	0.01145	0.003642	0.0	0.0	0.011046076155758023
ENSG00000261771	16.18	15.0	15.43	12.52	14.73	13.14	0.049284031284359195
ENSG00000260916	12.81	11.97	12.18	10.19	11.74	10.62	0.049192898909367656
ENSG00000157456	7.294	6.956	7.589	6.43	5.913	4.871	0.03541259196091612
ENSG00000140416	43.91	43.62	42.5	37.08	40.12	40.01	0.016947433619308654
ENSG00000166794	269.0	257.4	244.0	281.2	299.2	284.3	0.026068690962572805
ENSG00000169118	12.86	12.22	12.93	9.986	11.23	11.35	0.02092338189921575
ENSG00000169032	12.19	12.05	13.98	14.81	14.29	15.19	0.03983840349617345
ENSG00000166949	27.95	26.18	25.34	32.5	32.52	33.08	0.0014313587012705332
ENSG00000258484	6.371	6.282	6.912	5.497	4.745	4.869	0.00821844950519076
ENSG00000166192	0.6681	0.4922	0.5889	0.4115	0.2827	0.3687	0.022605369488953003
ENSG00000067225	896.2	866.2	895.9	1027.0	923.1	998.4	0.041051647986497956
ENSG00000067221	0.4228	0.4025	0.4225	0.6533	0.5393	0.6351	0.005804584744473365
ENSG00000140464	6.464	7.868	6.249	10.21	8.181	8.841	0.04745913426609124
ENSG00000138623	8.696	9.02	7.519	13.2	10.76	10.98	0.023106745043081856
ENSG00000179335	20.51	22.3	21.84	24.45	22.87	23.35	0.047881275927227726
ENSG00000178802	10.03	10.04	10.46	10.94	10.48	11.0	0.043930086563165126
ENSG00000169758	0.1429	0.2261	0.118	0.0268	0.0267	0.01833	0.013491516933893515
ENSG00000173517	1.119	1.136	1.232	0.8375	0.9232	1.074	0.04864900666442079
ENSG00000166411	4.507	4.342	4.534	5.022	4.682	5.157	0.03262005051883114
ENSG00000103811	28.32	31.26	25.85	20.26	21.2	16.87	0.0114986741639469
ENSG00000140379	1.095	0.9904	2.325	7.572	7.192	7.225	0.00019282442744677635
ENSG00000136379	5.815	7.189	8.272	5.3	5.155	4.679	0.04958918850939694
ENSG00000103888	3.192	3.054	3.048	2.419	2.154	2.518	0.0034375026918324098
ENSG00000172345	1.779	2.203	1.979	2.621	2.611	2.554	0.008062043534499252
ENSG00000166503	3.555	3.241	3.782	2.813	3.142	2.957	0.0389112920632097
ENSG00000140600	0.07049	0.06509	0.09356	0.01984	0.04941	0.03053	0.024679160364126238
ENSG00000140526	6.14	6.539	6.464	5.012	5.542	5.171	0.004616482343711372
ENSG00000140519	17.02	20.15	17.26	48.75	39.7	43.96	0.0007497969447722994
ENSG00000166821	4.032	4.153	4.153	3.506	3.005	3.234	0.004535100784723466
ENSG00000242498	4.127	4.422	3.692	3.007	3.406	2.895	0.020440817917367873
ENSG00000182175	0.2477	0.2614	0.2858	0.2303	0.1449	0.1927	0.04924238948790093
ENSG00000185551	23.37	26.55	31.19	19.9	19.81	18.97	0.03092642823021409
ENSG00000068305	1.847	1.835	1.969	1.447	1.425	1.465	0.000589404796158712
ENSG00000184254	148.8	147.5	170.2	212.3	190.8	201.6	0.008743376029070092
ENSG00000259583	22.68	24.15	29.33	31.13	30.71	31.49	0.047815948782794444
ENSG00000260778	0.6768	1.286	0.7665	0.4572	0.3036	0.2084	0.044717303695871645
ENSG00000284346	0.6956	0.734	0.4923	0.0	0.0	0.2677	0.009099902721426115
ENSG00000172382	0.2624	0.3692	0.2477	0.837	0.7847	0.5219	0.015817422487166548
ENSG00000008517	23.12	20.86	19.42	45.8	50.6	48.0	0.00010441488213857759
ENSG00000293410	0.04779	0.1009	0.06766	0.0	0.0	0.03679	0.03881114396092864
ENSG00000006194	7.079	7.013	6.966	6.758	6.331	6.565	0.02150467136878953
ENSG00000005339	6.053	6.461	6.18	5.808	5.207	5.576	0.029962312287823697
ENSG00000103415	39.58	37.19	39.13	47.9	43.41	51.27	0.02050630085763899
ENSG00000140650	19.51	20.53	20.1	21.2	22.45	21.38	0.029109853410339153
ENSG00000153060	0.08188	0.04321	0.08694	0.0	0.0	0.0	0.006898129853071184
ENSG00000153066	7.011	7.607	7.834	8.602	7.973	8.558	0.04844182906535604
ENSG00000237515	0.005208	0.005497	0.003687	0.0	0.0	0.0	0.0010294305195957484
ENSG00000186260	1.768	1.856	1.99	1.691	1.659	1.567	0.035545497519007575
ENSG00000214940	1.315	1.418	1.303	1.151	1.245	1.226	0.0410487292622981
ENSG00000170540	41.73	48.91	48.64	37.25	41.53	38.03	0.049758367839477215
ENSG00000005187	0.2683	0.3448	0.3716	0.2101	0.157	0.2425	0.03462685629303172
ENSG00000196678	2.363	2.658	2.927	1.75	2.231	2.1	0.045635246527926034
ENSG00000103316	0.2356	0.2901	0.1946	0.0	0.1321	0.01512	0.018861891072894845
ENSG00000185716	1.097	1.204	0.9838	0.8235	0.8695	0.8109	0.01692233082972742
ENSG00000103319	3.519	3.794	3.564	3.412	3.163	3.101	0.03494282118819686
ENSG00000058600	3.699	3.681	4.118	4.994	4.476	4.956	0.01127245909765236
ENSG00000168447	1.67	1.588	1.881	0.9531	0.9758	1.15	0.003047218253519622
ENSG00000140750	9.924	10.29	10.09	12.19	11.24	11.46	0.007512495757746238
ENSG00000169180	10.91	10.41	11.1	12.5	12.11	11.46	0.029398315508220974
ENSG00000176046	16.66	18.33	17.37	15.01	15.35	13.19	0.023769730370517637
ENSG00000184110	63.34	58.52	65.75	70.33	67.32	69.34	0.04853657460024924
ENSG00000178952	70.55	71.74	67.34	88.32	80.14	80.27	0.01231479454341937
ENSG00000169217	25.79	23.99	23.98	28.68	28.47	26.26	0.03047143010004531
ENSG00000169221	10.15	11.2	11.27	12.42	12.62	11.74	0.036781393687276676
ENSG00000235560	1.168	1.417	1.364	0.7886	0.982	0.8988	0.01059044880343985
ENSG00000281991	9.873	9.749	10.27	14.19	12.89	12.7	0.0026202637336433625
ENSG00000171208	5.925	5.885	6.098	5.188	5.311	5.433	0.002390855510327564
ENSG00000196470	1.268	1.311	1.283	1.074	1.221	1.023	0.0403991473494938
ENSG00000167207	0.06969	0.04086	0.07673	0.1395	0.1737	0.1133	0.018108630054719403
ENSG00000083799	3.968	4.061	4.496	4.825	4.862	4.511	0.04742957737544237
ENSG00000291109	0.2605	0.09163	0.1229	0.4562	0.5193	0.557	0.004098829984258602
ENSG00000198848	1.521	1.501	1.498	1.973	2.299	2.89	0.030492144599640822
ENSG00000169715	158.3	156.6	153.9	125.4	102.3	137.2	0.02848910826864898
ENSG00000187193	323.8	307.8	326.0	268.9	227.9	274.6	0.017083452915187668
ENSG00000102900	3.867	3.42	3.359	4.175	4.021	4.171	0.026894179533570137
